image_paths,labels,other_labels
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/075869.png,Folk,"['Folk', 'Freak-Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129806.png,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop', 'Breakbeat']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/123147.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/075937.png,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/023355.png,Electronic,['Electronic']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/089841.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/112215.png,Experimental,"['Experimental', 'Drone']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/144600.png,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/023862.png,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/047192.png,Experimental,['Experimental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/121739.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/043859.png,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/115852.png,Experimental,"['Sound Collage', 'Sound Poetry', 'Sound Art', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/131020.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/137630.png,Rock,"['Death-Metal', 'Black-Metal', 'Rock', 'Loud-Rock', 'Hardcore', 'Noise-Rock', 'Punk', 'Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/012532.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/004235.png,International,"['International', 'African', 'Middle East']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/078843.png,Hip-Hop,"['Nerdcore', 'Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/114533.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113311.png,Rock,"['Rock', 'Garage']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/060755.png,International,"['International', 'Balkan', 'Europe']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/051267.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/086763.png,Rock,"['Post-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/088892.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/022094.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/136404.png,Rock,"['Punk', 'Rock', 'Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/016880.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/108427.png,Pop,"['Synth Pop', 'Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/069766.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/112735.png,Rock,"['Lo-Fi', 'Rock', 'Loud-Rock', 'Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129620.png,Experimental,"['Noise', 'Experimental', 'Drone']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/074546.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/043761.png,Folk,"['Folk', 'Freak-Folk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/054433.png,International,"['International', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/137175.png,Instrumental,"['New Age', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/070206.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/132041.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/038894.png,Experimental,"['Experimental', 'Unclassifiable', 'Field Recordings']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/040231.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/130136.png,Electronic,"['Chill-out', 'Electronic', 'House', 'Glitch']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/085436.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/000709.png,International,"['International', 'Latin America']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/020050.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/038898.png,Experimental,"['Experimental', 'Unclassifiable', 'Field Recordings']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/091205.png,Rock,"['Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/124424.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/064515.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/036961.png,Pop,"['Pop', 'Synth Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/116869.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/011770.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113809.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/144945.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/113036.png,Hip-Hop,"['Rap', 'Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/098584.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/141878.png,Rock,"['Metal', 'Rock', 'Black-Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129396.png,International,"['Reggae - Dancehall', 'International', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129922.png,International,"['Latin', 'International', 'Latin America']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/062525.png,International,"['International', 'Reggae - Dancehall', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/056516.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/026652.png,Electronic,"['House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/130933.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/067336.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/044849.png,Experimental,"['Experimental', 'Field Recordings', 'Minimalism']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/041971.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/056273.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/055481.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126606.png,Experimental,"['Sound Collage', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/104668.png,Rock,"['Post-Punk', 'Rock', 'Punk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/148211.png,Folk,"['Psych-Folk', 'Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/044851.png,Experimental,"['Experimental', 'Field Recordings', 'Minimalism']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/090652.png,Rock,"['Rock', 'Loud-Rock', 'Noise-Rock', 'Post-Punk', 'Punk', 'Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/107804.png,Electronic,"['Trip-Hop', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/071252.png,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/015210.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/001039.png,Rock,"['Loud-Rock', 'Rock', 'Noise-Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/131932.png,International,"['International', 'Balkan', 'Middle East']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/011242.png,Experimental,"['Noise', 'Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/022088.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/003270.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/052635.png,Electronic,"['Techno', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/055122.png,Hip-Hop,"['Hip-Hop Beats', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/006376.png,International,"['International', 'Balkan', 'Europe']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/001703.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/123273.png,Rock,"['Progressive', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126276.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129694.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/119574.png,Rock,"['Lo-Fi', 'Rock', 'Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/085691.png,Folk,"['Folk', 'Psych-Folk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/098302.png,International,"['Europe', 'International', 'Romany (Gypsy)']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/101864.png,Experimental,"['Noise', 'Electroacoustic', 'Sound Art', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/047865.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/149777.png,Experimental,['Experimental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/123868.png,Rock,"['Punk', 'Rock', 'Garage', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/019416.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/031999.png,Rock,"['Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/035527.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/013328.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/115293.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/009307.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/001644.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/061160.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/056650.png,Rock,"['Rock', 'Surf', 'Garage']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/003573.png,Electronic,['Electronic']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/000897.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/006679.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/017607.png,International,"['International', 'Asia-Far East']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/070879.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126414.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/014365.png,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/086720.png,Experimental,"['Sound Art', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/071372.png,Rock,"['Punk', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/092887.png,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/078841.png,Hip-Hop,"['Nerdcore', 'Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/024521.png,Experimental,"['Electroacoustic', 'Sound Poetry', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/134486.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/026302.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/004239.png,International,"['International', 'African', 'Middle East']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/053728.png,International,"['International', 'Romany (Gypsy)', 'Polka', 'Europe']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/021677.png,Pop,"['Synth Pop', 'Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/142132.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/085488.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/092125.png,Pop,"['Synth Pop', 'Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/058068.png,Experimental,"['Experimental', 'Sound Collage', 'Field Recordings']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/119940.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/134823.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/052040.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/114237.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/146153.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/085438.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/070775.png,Hip-Hop,"['Hip-Hop', 'Breakbeat']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/001196.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/011299.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/132449.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/100745.png,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/119193.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/120111.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/107189.png,International,"['International', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/097568.png,Hip-Hop,"['Rap', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/081792.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/109974.png,Pop,"['Pop', 'Experimental Pop', 'Synth Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/047526.png,Rock,"['Punk', 'Rock', 'Garage', 'Power-Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/040984.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/087971.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/087643.png,Electronic,"['Drum & Bass', 'IDM', 'Jungle', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/100973.png,Electronic,"['Dubstep', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/034147.png,Folk,['Folk']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/045103.png,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/108957.png,Rock,"['New Wave', 'Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/085038.png,Electronic,"['Dubstep', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/043586.png,International,"['Europe', 'International', 'Romany (Gypsy)', 'Klezmer']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/110687.png,Electronic,"['Chill-out', 'Ambient Electronic', 'House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/026905.png,Electronic,"['Chip Music', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/075371.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/132142.png,International,"['International', 'Balkan']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/095914.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/000706.png,International,"['International', 'Latin America']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/036986.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/110654.png,Instrumental,['Instrumental']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/062742.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/029738.png,Experimental,"['Experimental', 'Kid-Friendly', 'Novelty']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/147021.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/035541.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/094348.png,Rock,"['Punk', 'Indie-Rock', 'Rock', 'Garage']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/026035.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/057658.png,Rock,"['Indie-Rock', 'Rock', 'Power-Pop', 'Garage', 'Punk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/082628.png,International,"['International', 'Reggae - Dub']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/091102.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/040598.png,Experimental,"['Noise', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/145608.png,Rock,"['Death-Metal', 'Rock', 'Hardcore', 'Loud-Rock', 'Punk', 'Metal']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/126675.png,Rock,"['Indie-Rock', 'Rock']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/115775.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/084290.png,Rock,['Rock']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129399.png,Rock,"['Post-Rock', 'Rock', 'Indie-Rock', 'Progressive']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/104282.png,Electronic,"['Minimal Electronic', 'Dance', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/020373.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/127871.png,International,"['International', 'French']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/140620.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/021409.png,Pop,"['Pop', 'Experimental Pop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/053937.png,Pop,['Pop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/016747.png,International,"['Afrobeat', 'International', 'African']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/143305.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/048492.png,International,"['International', 'Balkan']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/129185.png,Instrumental,"['Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/026651.png,Electronic,"['House', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/068601.png,Hip-Hop,"['Alternative Hip-Hop', 'Hip-Hop']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/099419.png,Rock,"['Post-Punk', 'Rock', 'Garage', 'Punk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/099261.png,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/071692.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/015540.png,Experimental,"['Experimental', 'Audio Collage']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/046159.png,Electronic,['Electronic']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/092888.png,Experimental,"['Sound Collage', 'Avant-Garde', 'Experimental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/114393.png,Electronic,"['Dubstep', 'Electronic']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/074390.png,Experimental,"['Sound Effects', 'Experimental', 'Holiday', 'Novelty']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/121475.png,Instrumental,"['Ambient', 'Soundtrack', 'Instrumental']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/118569.png,Hip-Hop,['Hip-Hop']
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/142133.png,Folk,"['Folk', 'Singer-Songwriter']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/043843.png,Folk,"['Folk', 'Freak-Folk']"
/home/xnmaster/TestMachine/deep-learning-project-2024-ai_nndl_g9/spectrograms/067365.png,Pop,"['Pop', 'Experimental Pop']"
